n,max_flow,electrical_alg,ratio
212,7.660962423,9.277952689,1.211068816
2402,6.103571588,7.392017389,1.211097024
3061,6.674044303,8.083050699,1.211117327
2121,7.103575139,8.60383679,1.211198111
3204,6.080686321,7.365027565,1.211216494
1324,7.213414847,8.73895278,1.211486233
7970,6.49306389,7.867473699,1.211673539
3195,6.610341798,8.009664362,1.21168687
3881,5.445710706,6.59904866,1.211788326
517,6.609712016,8.009735573,1.211813095
2584,6.624965139,8.028442803,1.2118468
3314,6.537005947,7.923028084,1.212027058
1449,6.878703823,8.337575565,1.212085268
604,7.205530099,8.734060257,1.212132922
949,7.294834145,8.842670943,1.212182589
1517,6.822815215,8.270545553,1.212189586
3814,6.464591972,7.836697792,1.212249408
1593,6.654536338,8.067552572,1.212338796
1105,8.088621885,9.807190778,1.212467453
84,8.811822354,10.68447734,1.212516198
2385,6.248333304,7.577192817,1.212674236
1761,6.988843461,8.476675686,1.212886758
3326,6.188040067,7.50585401,1.212961443
3172,7.323937205,8.884730865,1.213108553
3119,7.751757163,9.403982325,1.213142018
547,7.58639176,9.204712457,1.213318894
1370,6.067707682,7.362077257,1.213321017
2571,5.604772546,6.800765792,1.213388364
3638,6.627476704,8.041939395,1.213424015
3752,5.86296835,7.11479639,1.213514378
7651,7.049723416,8.556776149,1.213774732
7651,7.049723416,8.556776149,1.213774732
2436,6.779747563,8.229330096,1.213810694
935,6.772018392,8.220073159,1.213829125
1638,6.076291163,7.375949265,1.21389003
3733,5.683391781,6.899037083,1.213894334
1963,7.596483528,9.221508416,1.213918043
739,5.77812845,7.014228725,1.213927448
586,5.615830862,6.817812489,1.214034514
3138,6.695136439,8.12839238,1.214074195
3409,5.788241226,7.027389059,1.214080199
111,8.604661138,10.44722246,1.214135257
3519,6.760038788,8.207847742,1.214171693
3076,7.995469937,9.708190689,1.214211393
481,8.977906687,10.90119796,1.214224912
3295,7.000226761,8.499912233,1.214233842
3383,6.340937488,7.699688723,1.214282389
3278,6.531988272,7.93250105,1.214408342
2792,6.313106437,7.667259722,1.214498726
963,6.834550215,8.300814485,1.214537054
577,6.621616101,8.042862985,1.214637463
2875,5.76013294,6.997152614,1.214755404
3754,5.841032021,7.095549762,1.214776727
2469,7.421428313,9.015702432,1.214820389
48,8.657168381,10.51793139,1.214938987
3522,6.429439848,7.811502441,1.214958476
3568,6.395396379,7.770545422,1.215021706
3604,6.644523646,8.074133865,1.215156164
1531,6.737693899,8.187461388,1.215172656
3653,5.599088572,6.804448884,1.21527795
925,8.775092126,10.66522831,1.215397874
2609,6.011140253,7.306153519,1.215435543
167,7.220402047,8.77644562,1.2155065
3367,7.246700944,8.8098375,1.215703196
3587,6.629781242,8.062113797,1.216045221
2846,5.997085495,7.292796176,1.21605673
2741,6.475082328,7.874110611,1.216063397
3569,6.671568793,8.113537834,1.216136427
2274,6.451529019,7.84699397,1.21629988
1794,7.229788959,8.794527026,1.216429287
3532,6.690319591,8.138422017,1.216447422
2639,7.37331342,8.969289284,1.216453007
2300,7.273596893,8.849181239,1.216616946
7557,6.112331493,7.436435522,1.216628308
540,6.972341605,8.482913358,1.216652
3883,6.987802065,8.501853932,1.216670686
1341,6.354010873,7.733894641,1.21716736
6455,6.476908835,7.883691499,1.217199701
1478,6.325493089,7.700128451,1.217316712
2929,5.54071511,6.745373814,1.217419355
845,7.751306387,9.439706038,1.217821302
3524,7.736302312,9.422175811,1.217917221
1910,6.049942637,7.368604731,1.217962743
746,7.271653507,8.857545663,1.218092371
3189,6.561198257,7.992377253,1.218127686
3198,6.137380449,7.476497338,1.218190301
2579,7.147415755,8.708216331,1.218372714
269,7.574906627,9.229586147,1.218442233
2527,6.584919002,8.024524107,1.218621536
392,8.827371961,10.75760185,1.218664161
768,6.365718315,7.757689448,1.218666781
1116,7.000369621,8.531549172,1.218728386
2671,6.268376947,7.641159705,1.219001309
197,10.14140482,12.36256736,1.219019216
1505,6.287447369,7.664982614,1.219092927
1727,6.821369227,8.316754934,1.219220754
827,6.389859235,7.791667424,1.219380136
3472,8.591819356,10.47706194,1.219422978
3628,7.615681677,9.28722286,1.219486745
2503,6.265873324,7.641587009,1.219556575
2670,6.542270274,7.978977892,1.219603831
3984,6.962060233,8.490992883,1.219609225
2608,6.651345181,8.112125186,1.219621741
2447,5.93866475,7.243002422,1.219634838
338,6.984737924,8.518903074,1.219645342
1593,8.256206268,10.07027588,1.219721934
661,5.671189698,6.91751815,1.219764903
3549,5.632446858,6.870284065,1.219768999
3762,7.199024689,8.781312851,1.219792018
9407,6.497582332,7.925740031,1.219798323
2573,6.939313082,8.464678393,1.21981503
2834,6.103190001,7.44505073,1.219862192
3910,6.582385023,8.032650831,1.220325278
3616,6.179109471,7.54073775,1.220359954
7289,6.465860381,7.891059948,1.220419168
3715,6.492317866,7.923869234,1.220499273
1296,7.14157833,8.716394679,1.220513768
2838,5.625686143,6.866312042,1.220528815
2994,5.894813787,7.19616029,1.220761257
1282,7.081724422,8.64524334,1.220782231
794,9.280902974,11.33015597,1.220803191
3377,6.201621217,7.571328516,1.220862779
918,6.931849018,8.462912904,1.220873808
1851,6.569729067,8.021956226,1.221048257
1121,6.581117038,8.036275921,1.22111123
738,6.378253084,7.788717966,1.22113655
1488,7.348508062,8.974188562,1.221225926
2170,7.254495112,8.859538525,1.221248121
2994,6.497496149,7.936167879,1.221419405
2017,6.434775683,7.859763058,1.221450979
4602,6.596876775,8.057967801,1.221482237
2077,6.451839318,7.883278305,1.221865257
2530,6.990850961,8.542290103,1.221924219
630,7.045181852,8.608726971,1.221931123
1965,7.802986792,9.534720137,1.221932113
1342,6.410997945,7.834182713,1.221991144
1285,6.664894969,8.144849332,1.222052166
3428,7.386998522,9.027631467,1.22209737
3294,6.55256925,8.007977027,1.222112536
676,6.975027665,8.524899539,1.222202972
2333,7.174234974,8.768932897,1.222281251
2652,7.177771762,8.773275202,1.222283947
3152,6.789467848,8.299023654,1.222337868
1548,8.042356818,9.831083038,1.222413188
1723,6.114388202,7.474846744,1.222501172
3213,6.457863046,7.894763395,1.222503998
2483,6.629356099,8.104633291,1.222537026
2276,6.554422357,8.01304658,1.222540469
2536,5.663006229,6.92412398,1.222694043
1344,7.655867618,9.36108527,1.22273343
3284,7.444930123,9.103575952,1.222788636
1159,7.950720704,9.723755138,1.223002983
492,7.298038285,8.926229406,1.223099833
2371,6.895164637,8.433961756,1.223170468
773,6.194192109,7.577021873,1.223246186
2837,6.332360297,7.746320321,1.223291152
3591,8.451222125,10.33922304,1.22339975
656,6.847726004,8.377808634,1.223443904
3132,5.622255792,6.879163201,1.223559271
1748,8.306999064,10.16447862,1.223604161
3253,6.301736345,7.711551617,1.223718543
2238,6.978201441,8.539871146,1.22379258
2739,6.259668993,7.66106341,1.223876761
971,6.434256237,7.875279409,1.22396111
125,8.273727093,10.12702522,1.223997976
2441,8.462864105,10.35909136,1.224064482
1734,6.232483051,7.629145465,1.224094057
3633,5.848184458,7.159246694,1.224182778
960,5.920556461,7.248174464,1.22423872
2214,7.232176928,8.853984394,1.224248865
2096,6.086913835,7.452682475,1.22437785
2061,6.072919111,7.435913229,1.224438049
3505,6.98266598,8.550153864,1.224482725
2611,5.972179977,7.313050164,1.224519387
2201,6.727680637,8.238396155,1.224552204
760,7.555227606,9.252019353,1.224585126
3066,6.42489826,7.868233299,1.224647143
2888,7.385474416,9.045494104,1.224768186
1988,7.298852106,8.939570967,1.224791356
1473,6.495997761,7.956718159,1.224864671
2909,7.45951465,9.13704988,1.224885305
886,6.710939479,8.220633631,1.22496018
3016,6.555148875,8.029830003,1.224965314
2665,6.65572454,8.154321277,1.225159068
3244,7.815249291,9.575374962,1.22521683
744,6.860894341,8.407902208,1.225481955
891,6.625119991,8.119022519,1.225490637
3046,7.032499129,8.619401554,1.225652701
1234,7.194157548,8.817702605,1.225675494
670,7.552791846,9.258314083,1.225813483
8787,6.995670064,8.575604435,1.225844609
8787,6.995670064,8.575604435,1.225844609
2811,6.28788534,7.707988181,1.225847445
3255,6.4835604,7.948219384,1.225903499
2753,7.338203281,8.995973172,1.225909508
1248,6.574617543,8.060914037,1.226065849
2598,6.643050474,8.145353435,1.226146552
1921,6.15565722,7.547767862,1.226151423
3713,6.160409753,7.553791637,1.226183312
2854,6.600630338,8.09369083,1.226199683
1740,7.008883666,8.594537558,1.226234871
2400,7.296578567,8.947472212,1.226255858
3309,7.394906905,9.069331196,1.226429394
3021,6.388839457,7.835661141,1.226460798
3021,6.388839457,7.835661141,1.226460798
1060,7.704918504,9.450446822,1.226547279
2316,8.19520321,10.05192713,1.22656228
3384,6.505690548,7.979870457,1.226598529
727,6.530235848,8.010869599,1.226735111
3784,6.64322889,8.149484868,1.226735523
8958,6.397685274,7.849348407,1.22690443
1743,7.340814056,9.006623428,1.226924338
401,7.121737747,8.73838545,1.227001858
2637,5.751753495,7.057542195,1.227024455
1240,7.316480239,8.980070516,1.227375763
3262,6.472421314,7.944306747,1.22740878
2268,7.372478086,9.050286417,1.227577256
3707,6.879111613,8.444815478,1.227602626
1317,5.68204487,6.976301937,1.227780156
1404,6.657916722,8.174684552,1.227814179
2835,6.658491504,8.176119582,1.227923709
3591,5.381713988,6.608643842,1.227981245
3118,6.569001464,8.066950551,1.228032996
2467,6.91014568,8.486123871,1.228067289
3884,5.692307301,6.991198656,1.228183632
5942,5.697109031,6.997613733,1.228274498
3383,6.104915339,7.498571088,1.228284206
3390,5.812363327,7.139270798,1.228290524
289,7.161679083,8.796819588,1.228318036
3407,6.969326407,8.560849922,1.228361167
2889,7.919096088,9.727804788,1.228398378
2853,8.291338794,10.18544713,1.228444209
9207,6.852086822,8.417596905,1.228472015
1872,6.867679895,8.438109578,1.22866961
356,6.530322969,8.02425612,1.228768647
3549,6.215949988,7.639142343,1.228958141
3882,6.138048124,7.544622591,1.229156637
3531,6.015993476,7.395658107,1.2293328
709,6.632233047,8.153239751,1.229335534
2622,6.055024495,7.445339575,1.229613453
1569,7.192546754,8.845142454,1.229765027
3920,6.598623809,8.114795561,1.229770903
395,7.538904461,9.271862225,1.229868646
1941,7.278446011,8.951799488,1.229905322
2753,6.447370532,7.929673775,1.229908183
5608,5.850769678,7.196427244,1.229996674
2125,6.202147002,7.630699318,1.230331902
2079,5.442222277,6.69697981,1.230559773
2491,5.805161551,7.14366486,1.230571242
1159,7.551274292,9.293026859,1.230656774
2366,6.463669856,7.954894411,1.230708651
94,7.728845134,9.513485759,1.230906506
1726,6.605597872,8.133276822,1.231270353
2866,5.594630219,6.888535092,1.23127621
3501,7.065303634,8.700349511,1.231419053
3759,6.797568254,8.373601544,1.231852514
3933,6.593246432,8.123987694,1.232168064
467,9.2193623,11.36104714,1.232302926
1394,6.639989629,8.182533879,1.232311244
3909,6.999918425,8.626200882,1.232328773
1165,7.671437697,9.454064465,1.232371928
3595,6.69530384,8.251169733,1.232381671
1009,5.970828179,7.359281831,1.232539542
3329,5.982650232,7.374547673,1.23265566
2599,7.206337104,8.88331004,1.232708089
2451,5.598899372,6.901946528,1.232732734
850,7.169237476,8.83806353,1.232775949
9305,7.125625624,8.784686112,1.232830151
9305,7.125625624,8.784686112,1.232830151
2001,7.369637889,9.086507701,1.232965288
871,7.16433109,8.833558259,1.232991349
3060,6.319005609,7.791306229,1.232995618
1666,5.931717551,7.314130256,1.233054371
3289,5.31963694,6.559419478,1.233057735
1950,7.032009887,8.670889342,1.233059891
3532,6.678798952,8.235596025,1.233095364
3584,6.30491786,7.774944524,1.233155562
408,6.01306073,7.415467661,1.233226803
3913,6.749864262,8.325097758,1.233372618
8406,6.033804992,7.442338701,1.233440377
3899,5.982041805,7.379420709,1.233595643
3428,6.958494005,8.585782016,1.23385635
2331,6.770134455,8.353456099,1.233868567
2804,7.893108199,9.739191233,1.233885434
9505,6.89135948,8.503543131,1.233942759
3103,6.853607729,8.457099774,1.233963207
326,7.182694344,8.863960797,1.234071836
3366,6.725776281,8.30119103,1.234235378
1955,7.330183199,9.047584373,1.234291712
452,6.875950707,8.48772415,1.234407359
874,6.636309641,8.193081327,1.234583944
1900,6.944402076,8.573527135,1.23459544
1900,6.944402076,8.573527135,1.23459544
3242,6.671328868,8.237257235,1.234725105
2108,6.289770169,7.766252176,1.234743396
3448,6.17230739,7.621461894,1.234783269
2973,5.676988827,7.010181776,1.234841566
695,7.170567631,8.854723141,1.234870598
3924,6.306169056,7.787416886,1.234888697
423,7.37203318,9.105211768,1.235101843
3730,5.766045906,7.122040023,1.235168803
1563,7.198253396,8.892050885,1.235306733
899,6.775551828,8.370154513,1.235346541
217,7.424884878,9.172711888,1.235401227
3664,6.225346876,7.691137885,1.235455315
3245,6.970250219,8.612039493,1.235542373
2116,6.085801236,7.519619301,1.235600541
5743,6.157730049,7.608556072,1.235610527
5605,5.615237721,6.938528528,1.235660692
3668,6.827532007,8.436883049,1.235714903
384,5.960680269,7.365908829,1.235749696
4702,7.037660702,8.696821877,1.235754641
5481,7.010548014,8.665176461,1.236019844
2453,6.674764624,8.250752563,1.236111388
904,7.86627362,9.72371701,1.236127483
725,7.981914403,9.867702718,1.236257647
2900,6.505161188,8.04217078,1.236275405
1397,7.120755976,8.803335057,1.236292198
3813,6.300099689,7.789235452,1.236367016
1445,7.392012362,9.139619716,1.236418349
1680,6.108550502,7.554559647,1.236718866
2045,7.464961871,9.232178435,1.236734841
2284,7.036115323,8.702401979,1.236819122
9260,6.774686628,8.379406346,1.236869955
3230,6.520630425,8.066316336,1.237045471
322,37.6186774,46.54483365,1.237279906
3081,6.238609515,7.718968921,1.237289961
3432,7.351433408,9.096604308,1.237391921
3984,6.290319703,7.786453596,1.237847035
1399,7.838962412,9.704536559,1.237987383
1687,7.077919086,8.763434356,1.23813712
2521,6.786342476,8.402883139,1.238204993
1921,6.47704234,8.020557454,1.238305547
254,6.501917065,8.051444916,1.238318612
1790,6.536942115,8.09634968,1.238553063
3344,5.989660273,7.419275039,1.238680443
809,7.259982948,8.993861482,1.238826805
2700,6.577151829,8.148064071,1.238843847
1289,8.365928369,10.36427737,1.238867573
3119,6.141735999,7.609704645,1.239015263
2911,6.904423437,8.554951625,1.239053732
534,6.132442699,7.59864128,1.239088835
2157,7.850266756,9.728515626,1.239259242
1494,6.617621771,8.2023539,1.239471548
208,6.575028306,8.149589066,1.239475891
2657,6.67104127,8.268931133,1.239526304
1150,6.196060212,7.680532933,1.239583327
5660,7.239442486,8.974043624,1.239604243
2888,5.714981932,7.084691559,1.239669984
2762,6.169821471,7.648915541,1.239730449
7628,5.534937432,6.862863157,1.239917025
7857,5.816828131,7.212628962,1.239959098
3633,7.183660168,8.90771725,1.239997027
3192,5.999200147,7.439669603,1.240110252
3134,6.531022484,8.099815669,1.240206367
2211,6.562400795,8.139106782,1.240263592
3863,6.917959197,8.580101369,1.240264813
5462,6.697645597,8.307319262,1.240334255
1842,7.17078005,8.894843121,1.240428943
9629,6.651509596,8.251965858,1.240615493
3978,5.33146894,6.615570522,1.240853243
754,5.847024207,7.256303898,1.241025116
1538,7.284187134,9.040349699,1.241092456
1750,6.148653056,7.632177498,1.24127633
2635,7.171905483,8.903124179,1.241388945
3938,6.099801175,7.57225166,1.241393193
1550,6.393339333,7.936851801,1.241425081
2857,6.867863594,8.526946422,1.241571896
2558,5.942385328,7.378527118,1.241677662
168,7.512925938,9.329326432,1.241770052
2856,5.699359209,7.077446149,1.241796821
800,6.296332142,7.818826998,1.24180663
1218,6.246538712,7.757534855,1.241893345
7662,5.901312926,7.329857926,1.242072403
492,6.953101091,8.636467581,1.242102979
717,7.248535225,9.004762352,1.242287176
1065,7.090554832,8.810276387,1.242536952
3807,7.092233003,8.814127011,1.242785877
425,4.916037002,6.110824991,1.243038852
3452,6.048319955,7.518401294,1.243056146
2333,6.624639039,8.234898726,1.24307131
970,6.162690239,7.662830198,1.243422905
3141,6.894654825,8.573542237,1.243505651
295,5.684398697,7.069433968,1.243655546
3672,6.970788554,8.670193255,1.243789449
1381,5.890394585,7.327138665,1.243913045
5937,7.24375836,9.01082987,1.243944017
2835,5.888571727,7.325120858,1.243955444
802,7.698754137,9.577612186,1.244047026
3817,6.786553331,8.443161933,1.244101611
436,7.617008321,9.476982639,1.244186988
3016,6.511784662,8.10192217,1.24419381
5507,6.121329673,7.617938266,1.244490768
3407,7.007232622,8.721825941,1.244689082
2052,6.822143861,8.492889025,1.244900313
2568,5.978371825,7.442939268,1.244977644
3193,6.791163065,8.454887555,1.244983734
326,7.948632373,9.896708932,1.245083238
637,7.876788354,9.807534085,1.245118397
2159,5.791812528,7.211952375,1.245197827
933,6.445878102,8.026958911,1.245285558
409,8.949148683,11.14452643,1.245316938
2728,6.36104959,7.922121427,1.245411047
2577,7.749783278,9.651752203,1.245422208
1522,6.197425061,7.71866957,1.245463962
7234,5.63629493,7.020128022,1.245521767
3110,6.423823597,8.001491257,1.245596355
3245,6.705313737,8.352729348,1.245688073
2151,5.856042354,7.295139465,1.24574568
3867,6.119690125,7.624395091,1.245879274
3231,5.795801952,7.222222193,1.246112661
2454,6.17100017,7.690633298,1.246253944
1372,7.183294869,8.952901982,1.246350337
821,6.130381481,7.640724247,1.246370111
526,6.395736659,7.97264203,1.246555707
861,6.334159427,7.896152258,1.246598282
3733,7.582046574,9.452051792,1.246635945
962,6.573843844,8.197206643,1.246942708
2748,7.050099027,8.791521115,1.247006756
3844,6.655898929,8.30004841,1.247021401
3832,6.529603705,8.14282587,1.247062799
1155,7.330552466,9.142349446,1.247156949
3943,6.338090996,7.904607418,1.24715903
4074,5.850085768,7.296361058,1.247222921
3689,6.470634827,8.070764725,1.247291022
3890,6.172396839,7.699892584,1.247472057
3264,6.748478641,8.418803734,1.247511355
1326,6.175137438,7.704341997,1.247638951
2649,6.068240743,7.571245667,1.2476838
616,8.666899434,10.81457032,1.247801523
858,6.518039631,8.133673814,1.247871181
3427,6.53378875,8.153549604,1.247905299
1239,6.59826185,8.234840508,1.248031784
1146,8.356379675,10.42951107,1.248089661
2858,6.100627499,7.614409324,1.24813543
2617,5.865499966,7.321122301,1.248166796
1429,5.885974319,7.348028014,1.248396207
7369,6.02082064,7.516494666,1.248416971
3706,6.169040129,7.702925972,1.248642546
2205,6.511974103,8.132554835,1.248861667
7310,6.331285411,7.907830778,1.249008734
1279,6.724666668,8.400035177,1.249137777
2255,6.125576018,7.651886685,1.249170145
1643,6.674623829,8.339631398,1.249453394
767,7.807395426,9.757039592,1.249717615
4020,6.528078761,8.158350568,1.249732252
3934,6.241826713,7.800915027,1.249780775
3571,6.86445649,8.580492311,1.249988593
327,5.405747575,6.757306076,1.250022496
2279,6.569900068,8.213015931,1.250097543
2912,7.933433972,9.919118424,1.250293184
1621,6.06221751,7.579690534,1.250316493
3704,6.713353347,8.394050466,1.250351357
1428,5.732052572,7.16728444,1.250387074
932,6.957160481,8.69944935,1.250431031
4629,6.865061864,8.584326925,1.250436936
3647,5.632507506,7.043733812,1.250550275
2667,7.214205217,9.024367681,1.250916409
2211,5.763609991,7.210122033,1.250973269
881,6.820701286,8.532950365,1.251037101
3075,6.07403703,7.599826826,1.251198633
2592,6.677840266,8.355324429,1.2512016
310,8.250711178,10.32332183,1.251203879
935,5.302533108,6.634707793,1.251233638
3840,5.748068794,7.193301267,1.251429223
6946,5.857346142,7.331034167,1.25159654
1709,6.198443053,7.758311825,1.251654933
1826,5.94252483,7.438327849,1.251711699
1332,8.717564543,10.91346692,1.25189402
903,6.858941844,8.58767388,1.252040632
158,8.153853931,10.20993872,1.252161102
1231,7.085527285,8.872813467,1.252244626
3870,6.141595411,7.691118828,1.25229982
1576,6.380172012,7.990349173,1.252372061
3915,6.515424125,8.15985265,1.252390097
3642,6.790236622,8.504727169,1.252493491
480,6.401614926,8.020123085,1.252828103
3093,6.743177019,8.450080093,1.253130397
2489,7.243525616,9.078425635,1.253315873
9124,6.962528031,8.727006082,1.253424912
9124,6.962528031,8.727006082,1.253424912
3958,6.979720327,8.748652268,1.2534388
2353,6.576389077,8.244817539,1.25369978
3092,6.202021872,7.775567798,1.253714991
2904,5.964964723,7.478652853,1.253763132
1538,7.125023759,8.934378086,1.25394362
8583,6.414141596,8.043634104,1.254046856
2341,5.644900977,7.080279568,1.25427879
3420,6.549942532,8.216017838,1.254364874
3506,6.842259256,8.582717532,1.254368946
456,6.014720269,7.544730166,1.254377565
2862,6.243397681,7.832026976,1.25444948
3576,6.811113536,8.544378364,1.254475985
2424,6.047687159,7.587389109,1.254593518
648,8.653327172,10.8574752,1.254716825
3110,6.995004417,8.777356417,1.254803556
2325,6.867908354,8.620488728,1.255184007
1341,8.074212387,10.13513931,1.255248044
722,6.694632082,8.403965163,1.255328905
2743,6.607107516,8.294108784,1.255331287
2826,7.150227891,8.976279401,1.25538368
3687,7.017950856,8.81070121,1.25545211
2474,5.881574736,7.384291967,1.25549573
860,7.523575428,9.445892304,1.255505762
485,7.177381236,9.012026425,1.255614845
9732,5.390156902,6.769663539,1.255930701
3847,8.509534384,10.68765606,1.255962498
1834,5.902946732,7.413884252,1.255963265
1336,7.479181219,9.393708837,1.25598091
3806,6.500175274,8.164510544,1.256044676
1444,6.767622336,8.500469899,1.256049684
2794,6.287081709,7.897148843,1.256091333
4617,6.61859349,8.314443869,1.256225191
3893,5.677151871,7.13225242,1.256308195
3941,6.717257895,8.440641682,1.256560611
3100,4.868254955,6.119425279,1.257005916
2369,6.476030304,8.140637512,1.257041294
633,6.681342818,8.398893959,1.257066759
754,8.219520015,10.33336636,1.25717394
3231,6.19031827,7.782620763,1.257224657
1577,7.93218393,9.973356284,1.257327915
2313,6.268375381,7.88197561,1.257419208
2219,6.826074995,8.58411455,1.257547647
1437,5.981928138,7.522859844,1.25759783
2604,5.402589132,6.794531775,1.257643624
2234,6.366890665,8.008009414,1.257758274
3513,5.419002614,6.816843186,1.257951633
3492,6.810670961,8.568092122,1.258039358
1673,7.016359218,8.827809008,1.258175178
713,5.829828537,7.335290948,1.258234424
1491,6.055824116,7.619804563,1.258260547
1926,6.047235504,7.609153315,1.258286255
2318,7.249449281,9.122312913,1.258345642
3449,5.650324714,7.110217591,1.258373271
2222,6.53549409,8.22417596,1.258386259
1751,6.43587937,8.098929177,1.258402887
1598,7.070903671,8.898392963,1.258452014
589,4.462918202,5.616590537,1.258501788
1369,6.243047262,7.857091685,1.258534712
3774,6.401527907,8.057207474,1.258638186
1710,6.66156828,8.384517658,1.258640204
3785,6.800183413,8.559662141,1.258739893
2296,5.598755743,7.04810755,1.258870341
3386,7.451547093,9.380714225,1.258894845
2268,7.148204982,8.999180772,1.258942741
3574,6.713255367,8.452369735,1.259056787
1851,7.071675502,8.903936157,1.25909852
3134,6.385645097,8.042208977,1.259419973
3464,7.262797083,9.148035641,1.259574725
355,6.488872603,8.17366759,1.259643715
7712,5.52666411,6.961788793,1.259672861
3416,6.283351198,7.915133227,1.259699319
3786,7.093324569,8.937254531,1.259952853
2054,7.0355671,8.867448432,1.260374367
627,7.486947038,9.43636078,1.260374988
1816,6.329489744,7.978789768,1.260573931
4258,6.899782543,8.698555018,1.260699879
644,5.726768114,7.219764474,1.260704874
2555,7.131243261,8.990498992,1.260719718
2395,6.414836663,8.087751598,1.260788391
1675,6.374332693,8.037024097,1.260841642
1534,6.392039377,8.059868751,1.260922888
3177,7.264682502,9.160778777,1.261001947
3574,7.028776415,8.863944458,1.26109353
2635,6.405537335,8.078313174,1.26114528
2437,6.251122874,7.883749894,1.261173401
8356,6.556302838,8.269107404,1.261245493
3064,5.522314359,6.966463663,1.261511607
3893,6.45101564,8.138420977,1.261572042
1231,6.086065652,7.678277678,1.261615979
3721,6.404548733,8.080712211,1.261714532
2919,6.211346755,7.836953779,1.26171571
1940,6.842874896,8.634150307,1.261772345
3336,6.828191883,8.615833004,1.261803
3262,6.136598312,7.743368178,1.261833965
2432,6.003053163,7.575812385,1.261993219
3890,6.388699152,8.06384173,1.262204017
2430,6.986939058,8.819028178,1.262216273
2487,6.28591713,7.93481156,1.262315649
2667,6.194492292,7.819495722,1.262330366
1738,7.970474379,10.06295194,1.26252861
2137,6.148007738,7.76300029,1.262685511
3267,6.462489508,8.160617844,1.2627669
6256,6.173799339,7.796087337,1.262769797
1484,7.156127692,9.036549061,1.262770796
2406,6.696071209,8.455756551,1.262793702
3757,5.856876541,7.396868366,1.262937389
985,7.228830051,9.129812233,1.262972316
3856,5.839971232,7.376235049,1.263060169
2716,6.64635459,8.395177537,1.263125135
410,6.611952281,8.352723268,1.263276399
3867,5.895163338,7.448455044,1.263485779
127,6.503426534,8.217002217,1.263488128
1206,7.440921485,9.402896103,1.263673608
2164,7.337057057,9.271648064,1.263673976
1351,6.959736828,8.794969723,1.263692858
1381,6.376883922,8.059512136,1.263863704
3875,6.58195062,8.318913868,1.263897946
3575,5.400066199,6.826186839,1.264093177
2334,6.644790317,8.403404414,1.264660586
1011,8.143058593,10.29860899,1.264710166
2109,5.826516064,7.369459657,1.264814097
1944,7.211369591,9.121416615,1.264866056
1627,6.357503274,8.042987214,1.265117275
3116,6.071171903,7.681020959,1.265162819
1395,7.030564459,8.895448682,1.26525384
94,7.621656765,9.644007823,1.26534271
2652,5.76846498,7.30012511,1.265523
2810,5.695156377,7.208595827,1.265741509
1921,7.54684655,9.553300693,1.265866562
6255,5.642342068,7.144483113,1.266226511
2527,6.946026618,8.796940819,1.266470934
3347,6.513473064,8.249810763,1.266576323
2676,6.632378466,8.401518231,1.266742885
2179,5.394119143,6.833788491,1.266896097
1655,5.715246727,7.240644518,1.266899727
2431,6.500402803,8.236865808,1.267131601
1524,6.921416392,8.774826244,1.267778984
1063,5.587249402,7.085021545,1.268069677
3240,7.002101448,8.879966578,1.268185936
7457,6.482190136,8.220865793,1.268223489
3140,6.784584351,8.605136339,1.268336555
710,7.331359665,9.299292686,1.268426746
9285,5.739165565,7.280537019,1.268570655
513,7.265835463,9.219512518,1.268885397
1713,6.360350049,8.070565845,1.268887056
3031,6.156570089,7.81312459,1.269071005
629,7.342289063,9.31853533,1.26915942
3178,6.603227295,8.381133434,1.26924806
3349,6.0031447,7.620306422,1.269385764
3349,6.0031447,7.620306422,1.269385764
2163,5.463206677,6.93516733,1.269431625
2449,7.070431393,8.977278152,1.269693128
1800,8.057649743,10.23103495,1.269729421
1069,5.329557692,6.767175865,1.269744368
9311,7.336856312,9.316299537,1.269794465
1673,5.971775075,7.58298708,1.269804536
3875,6.994811137,8.882393462,1.269854652
9722,5.866373949,7.450142715,1.269974055
558,6.724792905,8.540746472,1.270038586
1502,6.935600869,8.808999508,1.270113387
2705,6.682072608,8.487053456,1.270122903
3090,6.753838019,8.579452155,1.270307658
1785,8.71253467,11.06829739,1.270387758
293,5.162933914,6.561137722,1.270815748
3353,6.873864596,8.73561208,1.270844364
3309,6.650534151,8.452487327,1.270948639
3948,5.51290247,7.006618869,1.270949179
1894,7.093384274,9.016104112,1.271058181
9807,5.694745109,7.238947511,1.27116269
2218,6.250971657,7.946347279,1.271217935
3056,7.90394184,10.04818296,1.271287563
827,7.099130123,9.025308169,1.271325925
3274,6.643916483,8.447070644,1.271399282
2850,7.227510125,9.189677138,1.271485889
3151,6.544420765,8.321150217,1.271487656
1356,8.396485819,10.67618195,1.271505982
2286,6.865519606,8.729697624,1.271527594
2572,6.902246973,8.777610669,1.27170336
3066,5.856987224,7.449618771,1.271919929
219,4.8716688,6.196799994,1.272007652
1283,4.600566824,5.852062878,1.272030839
3605,5.584937638,7.104499391,1.272082134
3759,6.753614999,8.593023889,1.272359157
1957,7.022230925,8.935175272,1.272412623
1659,7.673733694,9.76671427,1.272746053
3895,6.672825174,8.493267744,1.272814366
1670,6.884792295,8.76631335,1.273286539
1866,6.840054868,8.709899732,1.273366939
3048,5.526595329,7.037707762,1.273425562
3865,5.711096204,7.272749257,1.27344191
